time,leg_length,hip_angle_rad,hip_angle_deg,contact,gps_x,gps_y,gps_z,roll,pitch,yaw,height_from_gps
0.228000,0.000007,-0.001000,-0.057,0,0.350693,0.008746,0.455285,-3.127783,0.690506,-3.095426,0.455285
0.229000,0.000007,-0.001000,-0.057,0,0.351326,0.008762,0.454470,-3.127853,0.688023,-3.095470,0.454470
0.230000,0.000008,-0.001000,-0.057,0,0.351960,0.008778,0.453650,-3.127922,0.685528,-3.095514,0.453650
0.231000,0.000008,-0.001000,-0.057,0,0.352596,0.008793,0.452824,-3.127992,0.683019,-3.095557,0.452824
0.232000,0.000008,-0.001000,-0.057,0,0.353233,0.008809,0.451992,-3.128062,0.680498,-3.095600,0.451992
0.233000,0.000008,-0.001000,-0.057,0,0.353871,0.008825,0.451155,-3.128132,0.677964,-3.095644,0.451155
0.234000,0.000008,-0.001000,-0.057,0,0.354510,0.008841,0.450311,-3.128202,0.675417,-3.095687,0.450311
0.235000,0.000008,-0.001000,-0.057,0,0.355150,0.008857,0.449462,-3.128273,0.672857,-3.095730,0.449462
0.236000,0.000008,-0.001000,-0.057,0,0.355792,0.008873,0.448606,-3.128343,0.670285,-3.095773,0.448606
0.237000,0.000008,-0.001000,-0.057,0,0.356434,0.008889,0.447745,-3.128413,0.667699,-3.095816,0.447745
0.238000,0.000008,-0.001000,-0.057,0,0.357077,0.008905,0.446878,-3.128484,0.665100,-3.095859,0.446878
0.239000,0.000008,-0.001000,-0.057,0,0.357721,0.008921,0.446005,-3.128554,0.662489,-3.095901,0.446005
0.240000,0.000008,-0.001000,-0.057,0,0.358366,0.008937,0.445125,-3.128625,0.659864,-3.095944,0.445125
0.241000,0.000008,-0.001000,-0.057,0,0.359012,0.008953,0.444240,-3.128695,0.657227,-3.095986,0.444240
0.242000,0.000008,-0.001000,-0.057,0,0.359659,0.008969,0.443348,-3.128766,0.654576,-3.096029,0.443348
0.243000,0.000008,-0.001000,-0.057,0,0.360306,0.008985,0.442451,-3.128836,0.651912,-3.096071,0.442451
0.244000,0.000008,-0.001000,-0.057,0,0.360955,0.009001,0.441547,-3.128907,0.649236,-3.096113,0.441547
0.245000,0.000008,-0.001000,-0.057,0,0.361604,0.009018,0.440637,-3.128978,0.646546,-3.096155,0.440637
0.246000,0.000008,-0.001000,-0.057,0,0.362254,0.009034,0.439721,-3.129049,0.643843,-3.096197,0.439721
0.247000,0.000008,-0.001000,-0.057,0,0.362904,0.009050,0.438798,-3.129120,0.641126,-3.096239,0.438798
0.248000,0.000008,-0.001000,-0.057,0,0.363555,0.009066,0.437870,-3.129191,0.638397,-3.096280,0.437870
0.249000,0.000008,-0.001000,-0.057,0,0.364207,0.009082,0.436935,-3.129262,0.635654,-3.096322,0.436935
0.250000,0.000008,-0.001000,-0.057,0,0.364859,0.009099,0.435993,-3.129333,0.632898,-3.096363,0.435993
0.251000,0.000009,-0.001000,-0.057,0,0.365512,0.009115,0.435046,-3.129404,0.630129,-3.096405,0.435046
0.252000,0.000009,-0.001000,-0.057,0,0.366165,0.009131,0.434092,-3.129475,0.627347,-3.096446,0.434092
0.253000,0.000009,-0.001000,-0.057,0,0.366819,0.009147,0.433132,-3.129546,0.624551,-3.096487,0.433132
0.254000,0.000009,-0.001000,-0.057,0,0.367473,0.009164,0.432165,-3.129618,0.621742,-3.096528,0.432165
0.255000,0.000009,-0.001000,-0.057,0,0.368128,0.009180,0.431192,-3.129689,0.618919,-3.096568,0.431192
0.256000,0.000009,-0.001000,-0.057,0,0.368783,0.009196,0.430212,-3.129760,0.616083,-3.096609,0.430212
0.257000,0.000009,-0.001000,-0.057,0,0.369438,0.009213,0.429226,-3.129832,0.613234,-3.096650,0.429226
0.258000,0.000009,-0.001000,-0.057,0,0.370093,0.009229,0.428233,-3.129903,0.610371,-3.096690,0.428233
0.259000,0.000009,-0.001000,-0.057,0,0.370749,0.009245,0.427234,-3.129975,0.607495,-3.096730,0.427234
0.260000,0.000009,-0.001000,-0.057,0,0.371405,0.009261,0.426228,-3.130046,0.604605,-3.096770,0.426228
0.261000,0.000009,-0.001000,-0.057,0,0.372061,0.009278,0.425216,-3.130118,0.601702,-3.096810,0.425216
0.262000,0.000009,-0.001000,-0.057,0,0.372717,0.009294,0.424197,-3.130190,0.598785,-3.096850,0.424197
0.263000,0.000009,-0.001000,-0.057,0,0.373373,0.009310,0.423171,-3.130261,0.595855,-3.096890,0.423171
0.264000,0.000009,-0.001000,-0.057,0,0.374029,0.009327,0.422139,-3.130333,0.592911,-3.096929,0.422139
0.265000,0.000009,-0.001000,-0.057,0,0.374686,0.009343,0.421100,-3.130405,0.589953,-3.096969,0.421100
0.266000,0.000009,-0.001000,-0.057,0,0.375342,0.009359,0.420054,-3.130477,0.586982,-3.097008,0.420054
0.267000,0.000009,-0.001000,-0.057,0,0.375998,0.009376,0.419001,-3.130549,0.583997,-3.097047,0.419001
0.268000,0.000009,-0.001000,-0.057,0,0.376653,0.009392,0.417942,-3.130621,0.580999,-3.097086,0.417942
0.269000,0.000010,-0.001000,-0.057,0,0.377309,0.009408,0.416876,-3.130693,0.577986,-3.097124,0.416876
0.270000,0.000010,-0.001000,-0.057,0,0.377964,0.009425,0.415803,-3.130765,0.574961,-3.097163,0.415803
0.271000,0.000010,-0.001000,-0.057,0,0.378620,0.009441,0.414723,-3.130837,0.571921,-3.097201,0.414723
0.272000,0.000010,-0.001000,-0.057,0,0.379274,0.009457,0.413636,-3.130909,0.568867,-3.097240,0.413636
0.273000,0.000010,-0.001000,-0.057,0,0.379929,0.009474,0.412542,-3.130981,0.565800,-3.097278,0.412542
0.274000,0.000010,-0.001000,-0.057,0,0.380583,0.009490,0.411442,-3.131053,0.562719,-3.097316,0.411442
0.275000,0.000010,-0.001000,-0.057,0,0.381236,0.009506,0.410334,-3.131126,0.559624,-3.097354,0.410334
0.276000,0.000010,-0.001000,-0.057,0,0.381889,0.009522,0.409220,-3.131198,0.556515,-3.097391,0.409220
0.277000,0.000010,-0.001000,-0.057,0,0.382541,0.009539,0.408098,-3.131270,0.553393,-3.097429,0.408098
0.278000,0.000010,-0.001000,-0.057,0,0.383193,0.009555,0.406969,-3.131343,0.550256,-3.097466,0.406969
0.279000,0.000010,-0.001000,-0.057,0,0.383844,0.009571,0.405834,-3.131415,0.547106,-3.097503,0.405834
0.280000,0.000010,-0.001000,-0.057,0,0.384494,0.009587,0.404691,-3.131488,0.543941,-3.097540,0.404691
0.281000,0.000010,-0.001000,-0.057,0,0.385144,0.009603,0.403541,-3.131560,0.540763,-3.097577,0.403541
0.282000,0.000010,-0.001000,-0.057,0,0.385793,0.009620,0.402384,-3.131633,0.537570,-3.097613,0.402384
0.283000,0.000010,-0.001000,-0.057,0,0.386441,0.009636,0.401220,-3.131705,0.534364,-3.097650,0.401220
0.284000,0.000010,-0.001000,-0.057,0,0.387088,0.009652,0.400048,-3.131778,0.531143,-3.097686,0.400048
0.285000,0.000011,-0.001000,-0.057,0,0.387734,0.009668,0.398870,-3.131851,0.527909,-3.097722,0.398870
0.286000,0.000011,-0.001000,-0.057,0,0.388379,0.009684,0.397684,-3.131923,0.524660,-3.097758,0.397684
0.287000,0.000011,-0.001000,-0.057,0,0.389023,0.009700,0.396490,-3.131996,0.521397,-3.097794,0.396490
0.288000,0.000011,-0.001000,-0.057,0,0.389665,0.009716,0.395290,-3.132069,0.518120,-3.097829,0.395290
0.289000,0.000011,-0.001000,-0.057,0,0.390307,0.009732,0.394082,-3.132142,0.514829,-3.097865,0.394082
0.290000,0.000011,-0.001000,-0.057,0,0.390947,0.009748,0.392867,-3.132215,0.511524,-3.097900,0.392867
0.291000,0.000011,-0.000999,-0.057,0,0.391586,0.009764,0.391645,-3.132288,0.508204,-3.097935,0.391645
0.292000,0.000011,-0.000999,-0.057,0,0.392224,0.009780,0.390415,-3.132360,0.504871,-3.097970,0.390415
0.293000,0.000011,-0.000999,-0.057,0,0.392860,0.009795,0.389178,-3.132434,0.501523,-3.098004,0.389178
0.294000,0.000011,-0.000999,-0.057,0,0.393495,0.009811,0.387933,-3.132507,0.498160,-3.098039,0.387933
0.295000,0.000011,-0.000999,-0.057,0,0.394129,0.009827,0.386681,-3.132580,0.494784,-3.098073,0.386681
0.296000,0.000011,-0.000999,-0.057,0,0.394761,0.009843,0.385422,-3.132653,0.491393,-3.098107,0.385422
0.297000,0.000011,-0.000999,-0.057,0,0.395391,0.009858,0.384155,-3.132726,0.487988,-3.098141,0.384155
0.298000,0.000011,-0.000999,-0.057,0,0.396019,0.009874,0.382880,-3.132799,0.484568,-3.098175,0.382880
0.299000,0.000012,-0.000999,-0.057,0,0.396646,0.009890,0.381598,-3.132873,0.481134,-3.098208,0.381598
0.300000,0.000012,-0.000999,-0.057,0,0.397271,0.009905,0.380309,-3.132946,0.477686,-3.098241,0.380309
0.301000,0.000012,-0.000999,-0.057,0,0.397894,0.009921,0.379011,-3.133019,0.474223,-3.098274,0.379011
0.302000,0.000012,-0.000999,-0.057,0,0.398515,0.009936,0.377707,-3.133093,0.470746,-3.098307,0.377707
0.303000,0.000012,-0.000999,-0.057,0,0.399134,0.009952,0.376394,-3.133166,0.467254,-3.098340,0.376394
0.304000,0.000012,-0.000999,-0.057,0,0.399751,0.009967,0.375074,-3.133240,0.463748,-3.098372,0.375074
0.305000,0.000012,-0.000999,-0.057,0,0.400367,0.009982,0.373747,-3.133313,0.460227,-3.098405,0.373747
0.306000,0.000012,-0.000999,-0.057,0,0.400979,0.009998,0.372411,-3.133387,0.456692,-3.098437,0.372411
0.307000,0.000012,-0.000998,-0.057,0,0.401590,0.010013,0.371068,-3.133461,0.453142,-3.098469,0.371068
0.308000,0.000012,-0.000998,-0.057,0,0.402198,0.010028,0.369718,-3.133534,0.449577,-3.098500,0.369718
0.309000,0.000012,-0.000998,-0.057,0,0.402804,0.010043,0.368359,-3.133608,0.445998,-3.098532,0.368359
0.310000,0.000012,-0.000998,-0.057,0,0.403408,0.010058,0.366993,-3.133682,0.442405,-3.098563,0.366993
0.311000,0.000013,-0.000998,-0.057,0,0.404009,0.010073,0.365620,-3.133756,0.438796,-3.098594,0.365620
0.312000,0.000013,-0.000997,-0.057,0,0.404608,0.010088,0.364238,-3.133830,0.435173,-3.098625,0.364238
0.313000,0.000013,-0.000997,-0.057,0,0.405204,0.010103,0.362848,-3.133904,0.431535,-3.098656,0.362848
0.314000,0.000013,-0.000997,-0.057,0,0.405797,0.010117,0.361451,-3.133978,0.427883,-3.098686,0.361451
0.315000,0.000013,-0.000997,-0.057,0,0.406388,0.010132,0.360046,-3.134052,0.424216,-3.098716,0.360046
0.316000,0.000013,-0.000996,-0.057,0,0.406976,0.010147,0.358633,-3.134126,0.420534,-3.098747,0.358633
0.317000,0.000013,-0.000996,-0.057,0,0.407560,0.010161,0.357213,-3.134200,0.416837,-3.098776,0.357213
0.318000,0.000013,-0.000996,-0.057,0,0.408142,0.010176,0.355784,-3.134275,0.413125,-3.098806,0.355784
0.319000,0.000013,-0.000995,-0.057,0,0.408721,0.010190,0.354348,-3.134349,0.409399,-3.098835,0.354348
0.320000,0.000013,-0.000995,-0.057,0,0.409297,0.010204,0.352903,-3.134423,0.405658,-3.098865,0.352903
0.321000,0.000013,-0.000995,-0.057,0,0.409870,0.010219,0.351451,-3.134498,0.401902,-3.098894,0.351451
0.322000,0.000014,-0.000994,-0.057,0,0.410440,0.010233,0.349991,-3.134572,0.398131,-3.098922,0.349991
0.323000,0.000014,-0.000994,-0.057,0,0.411006,0.010247,0.348523,-3.134647,0.394345,-3.098951,0.348523
0.324000,0.000014,-0.000993,-0.057,0,0.411569,0.010261,0.347047,-3.134722,0.390544,-3.098979,0.347047
0.325000,0.000014,-0.000993,-0.057,0,0.412128,0.010275,0.345563,-3.134796,0.386728,-3.099008,0.345563
0.326000,0.000014,-0.000992,-0.057,0,0.412684,0.010288,0.344071,-3.134871,0.382897,-3.099035,0.344071
0.327000,0.000014,-0.000991,-0.057,0,0.413236,0.010302,0.342571,-3.134946,0.379052,-3.099063,0.342571
0.328000,0.000014,-0.000991,-0.057,0,0.413785,0.010316,0.341063,-3.135021,0.375191,-3.099091,0.341063
0.329000,0.000014,-0.000990,-0.057,0,0.414330,0.010329,0.339547,-3.135096,0.371315,-3.099118,0.339547
0.330000,0.000014,-0.000989,-0.057,0,0.414871,0.010343,0.338024,-3.135171,0.367424,-3.099145,0.338024
0.331000,0.000014,-0.000989,-0.057,0,0.415409,0.010356,0.336492,-3.135246,0.363518,-3.099172,0.336492
0.332000,0.000015,-0.000988,-0.057,0,0.415942,0.010369,0.334952,-3.135322,0.359597,-3.099198,0.334952
0.333000,0.000015,-0.000987,-0.057,0,0.416472,0.010382,0.333404,-3.135397,0.355661,-3.099225,0.333404
0.334000,0.000015,-0.000986,-0.056,0,0.416997,0.010395,0.331848,-3.135472,0.351710,-3.099251,0.331848
0.335000,0.000015,-0.000985,-0.056,0,0.417518,0.010408,0.330284,-3.135548,0.347744,-3.099277,0.330284
0.336000,0.000015,-0.000984,-0.056,0,0.418035,0.010421,0.328712,-3.135623,0.343762,-3.099303,0.328712
0.337000,0.000015,-0.000983,-0.056,0,0.418548,0.010434,0.327132,-3.135699,0.339766,-3.099328,0.327132
0.338000,0.000015,-0.000982,-0.056,0,0.419056,0.010446,0.325544,-3.135775,0.335754,-3.099354,0.325544
0.339000,0.000015,-0.000981,-0.056,0,0.419559,0.010459,0.323947,-3.135850,0.331727,-3.099379,0.323947
0.340000,0.000015,-0.000980,-0.056,0,0.420059,0.010471,0.322343,-3.135926,0.327684,-3.099403,0.322343
0.341000,0.000015,-0.000979,-0.056,0,0.420553,0.010483,0.320731,-3.136002,0.323627,-3.099428,0.320731
0.342000,0.000016,-0.000977,-0.056,0,0.421043,0.010495,0.319110,-3.136078,0.319554,-3.099452,0.319110
0.343000,0.000016,-0.000976,-0.056,0,0.421528,0.010507,0.317482,-3.136154,0.315466,-3.099477,0.317482
0.344000,0.000016,-0.000975,-0.056,0,0.422008,0.010519,0.315845,-3.136231,0.311362,-3.099500,0.315845
0.345000,0.000016,-0.000973,-0.056,0,0.422483,0.010531,0.314200,-3.136307,0.307244,-3.099524,0.314200
0.346000,0.000016,-0.000972,-0.056,0,0.422953,0.010543,0.312548,-3.136383,0.303110,-3.099548,0.312548
0.347000,0.000016,-0.000970,-0.056,0,0.423418,0.010554,0.310887,-3.136460,0.298960,-3.099571,0.310887
0.348000,0.000016,-0.000969,-0.056,0,0.423878,0.010565,0.309218,-3.136536,0.294795,-3.099594,0.309218
0.349000,0.000016,-0.000967,-0.055,0,0.424333,0.010577,0.307541,-3.136613,0.290615,-3.099616,0.307541
0.350000,0.000017,-0.000966,-0.055,0,0.424782,0.010588,0.305856,-3.136690,0.286420,-3.099639,0.305856
0.351000,0.000017,-0.000964,-0.055,0,0.425225,0.010599,0.304163,-3.136766,0.282209,-3.099661,0.304163
0.352000,0.000017,-0.000962,-0.055,0,0.425663,0.010609,0.302462,-3.136843,0.277983,-3.099683,0.302462
0.353000,0.000017,-0.000960,-0.055,0,0.426096,0.010620,0.300752,-3.136920,0.273741,-3.099705,0.300752
0.354000,0.000017,-0.000958,-0.055,0,0.426523,0.010631,0.299035,-3.136997,0.269484,-3.099727,0.299035
0.355000,0.000017,-0.000956,-0.055,0,0.426944,0.010641,0.297309,-3.137075,0.265211,-3.099748,0.297309
0.356000,0.000017,-0.000954,-0.055,0,0.427359,0.010651,0.295576,-3.137152,0.260923,-3.099769,0.295576
0.357000,0.000017,-0.000952,-0.055,0,0.427768,0.010661,0.293835,-3.137229,0.256619,-3.099790,0.293835
0.358000,0.000018,-0.000950,-0.054,0,0.428171,0.010671,0.292085,-3.137307,0.252300,-3.099810,0.292085
0.359000,0.000018,-0.000948,-0.054,0,0.428568,0.010681,0.290327,-3.137385,0.247965,-3.099831,0.290327
0.360000,0.000018,-0.000945,-0.054,0,0.428959,0.010690,0.288562,-3.137462,0.243615,-3.099851,0.288562
0.361000,0.000018,-0.000943,-0.054,0,0.429343,0.010700,0.286788,-3.137540,0.239249,-3.099870,0.286788
0.362000,0.000018,-0.000940,-0.054,0,0.429721,0.010709,0.285007,-3.137618,0.234868,-3.099890,0.285007
0.363000,0.000018,-0.000938,-0.054,0,0.430092,0.010718,0.283217,-3.137696,0.230471,-3.099909,0.283217
0.364000,0.000018,-0.000935,-0.054,0,0.430457,0.010727,0.281420,-3.137774,0.226059,-3.099928,0.281420
0.365000,0.000019,-0.000933,-0.053,0,0.430815,0.010736,0.279614,-3.137852,0.221631,-3.099947,0.279614
0.366000,0.000019,-0.000930,-0.053,0,0.431167,0.010744,0.277801,-3.137931,0.217187,-3.099966,0.277801
0.367000,0.000019,-0.000927,-0.053,0,0.431511,0.010753,0.275979,-3.138009,0.212728,-3.099984,0.275979
0.368000,0.000019,-0.000924,-0.053,0,0.431849,0.010761,0.274150,-3.138088,0.208253,-3.100002,0.274150
0.369000,0.000019,-0.000921,-0.053,0,0.432179,0.010769,0.272313,-3.138166,0.203762,-3.100020,0.272313
0.370000,0.000019,-0.000918,-0.053,0,0.432503,0.010777,0.270468,-3.138245,0.199256,-3.100037,0.270468
0.371000,0.000020,-0.000915,-0.052,0,0.432819,0.010784,0.268615,-3.138324,0.194734,-3.100055,0.268615
0.372000,0.000020,-0.000911,-0.052,0,0.433128,0.010792,0.266754,-3.138403,0.190197,-3.100072,0.266754
0.373000,0.000020,-0.000908,-0.052,0,0.433429,0.010799,0.264885,-3.138482,0.185644,-3.100088,0.264885
0.374000,0.000020,-0.000905,-0.052,0,0.433723,0.010806,0.263009,-3.138562,0.181075,-3.100105,0.263009
0.375000,0.000020,-0.000901,-0.052,0,0.434010,0.010813,0.261125,-3.138641,0.176490,-3.100121,0.261125
0.376000,0.000020,-0.000897,-0.051,0,0.434288,0.010820,0.259233,-3.138721,0.171890,-3.100137,0.259233
0.377000,0.000021,-0.000894,-0.051,0,0.434559,0.010826,0.257333,-3.138800,0.167274,-3.100152,0.257333
0.378000,0.000021,-0.000890,-0.051,0,0.434822,0.010832,0.255425,-3.138880,0.162642,-3.100168,0.255425
0.379000,0.000021,-0.000886,-0.051,0,0.435077,0.010838,0.253510,-3.138960,0.157995,-3.100183,0.253510
0.380000,0.000021,-0.000882,-0.051,0,0.435324,0.010844,0.251587,-3.139040,0.153332,-3.100198,0.251587
0.381000,0.000021,-0.000878,-0.050,0,0.435563,0.010850,0.249657,-3.139120,0.148653,-3.100212,0.249657
0.382000,0.000021,-0.000874,-0.050,0,0.435793,0.010855,0.247719,-3.139200,0.143958,-3.100226,0.247719
0.383000,0.000022,-0.000869,-0.050,0,0.436015,0.010861,0.245773,-3.139281,0.139248,-3.100240,0.245773
0.384000,0.000022,-0.000865,-0.050,0,0.436229,0.010866,0.243820,-3.139361,0.134521,-3.100254,0.243820
0.385000,0.000022,-0.000861,-0.049,0,0.436434,0.010870,0.241859,-3.139442,0.129779,-3.100267,0.241859
0.386000,0.000022,-0.000856,-0.049,0,0.436630,0.010875,0.239891,-3.139523,0.125022,-3.100281,0.239891
0.387000,0.000022,-0.000851,-0.049,0,0.436818,0.010879,0.237916,-3.139604,0.120248,-3.100293,0.237916
0.388000,0.000023,-0.000847,-0.049,0,0.436997,0.010883,0.235933,-3.139685,0.115459,-3.100306,0.235933
0.389000,0.000023,-0.000842,-0.048,0,0.437166,0.010887,0.233942,-3.139766,0.110654,-3.100318,0.233942
0.390000,0.000023,-0.000837,-0.048,0,0.437327,0.010891,0.231944,-3.139848,0.105833,-3.100330,0.231944
0.391000,0.000023,-0.000832,-0.048,0,0.437479,0.010894,0.229939,-3.139929,0.100996,-3.100342,0.229939
0.392000,0.000024,-0.000827,-0.047,0,0.437621,0.010898,0.227927,-3.140011,0.096144,-3.100353,0.227927
0.393000,0.000024,-0.000821,-0.047,0,0.437754,0.010901,0.225907,-3.140093,0.091275,-3.100364,0.225907
0.394000,0.000024,-0.000816,-0.047,0,0.437878,0.010903,0.223880,-3.140175,0.086391,-3.100375,0.223880
0.395000,0.000024,-0.000810,-0.046,0,0.437992,0.010906,0.221846,-3.140257,0.081491,-3.100385,0.221846
0.396000,0.000024,-0.000805,-0.046,0,0.438097,0.010908,0.219805,-3.140339,0.076576,-3.100395,0.219805
0.397000,0.000025,-0.000799,-0.046,0,0.438191,0.010910,0.217757,-3.140421,0.071644,-3.100405,0.217757
0.398000,0.000025,-0.000793,-0.045,0,0.438276,0.010912,0.215702,-3.140504,0.066697,-3.100414,0.215702
0.399000,0.000025,-0.000787,-0.045,0,0.438351,0.010913,0.213640,-3.140587,0.061733,-3.100424,0.213640
0.400000,0.000025,-0.000781,-0.045,0,0.438416,0.010914,0.211571,-3.140670,0.056754,-3.100432,0.211571
0.401000,0.000026,-0.000775,-0.044,0,0.438471,0.010915,0.209495,-3.140753,0.051760,-3.100441,0.209495
0.402000,0.000026,-0.000769,-0.044,0,0.438515,0.010916,0.207412,-3.140836,0.046749,-3.100449,0.207412
0.403000,0.000026,-0.000763,-0.044,0,0.438549,0.010916,0.205322,-3.140919,0.041722,-3.100457,0.205322
0.404000,0.000026,-0.000756,-0.043,0,0.438573,0.010916,0.203226,-3.141003,0.036680,-3.100464,0.203226
0.405000,0.000027,-0.000750,-0.043,0,0.438586,0.010916,0.201123,-3.141087,0.031622,-3.100472,0.201123
0.406000,0.000027,-0.000743,-0.043,0,0.438589,0.010916,0.199013,-3.141170,0.026548,-3.100478,0.199013
0.407000,0.000027,-0.000736,-0.042,0,0.438581,0.010915,0.196897,-3.141255,0.021458,-3.100485,0.196897
0.408000,0.000027,-0.000729,-0.042,0,0.438562,0.010914,0.194775,-3.141339,0.016353,-3.100491,0.194775
0.409000,0.000028,-0.000722,-0.041,0,0.438532,0.010913,0.192645,-3.141423,0.011231,-3.100497,0.192645
0.410000,0.000028,-0.000715,-0.041,0,0.438491,0.010912,0.190510,-3.141508,0.006094,-3.100502,0.190510
0.411000,0.000028,-0.000708,-0.041,0,0.438439,0.010910,0.188368,-3.141593,0.000941,-3.100507,0.188368
0.412000,0.000029,-0.000700,-0.040,0,0.438375,0.010908,0.186220,3.141508,-0.004228,-3.100512,0.186220
0.413000,0.000029,-0.000693,-0.040,0,0.438300,0.010905,0.184066,3.141423,-0.009412,-3.100516,0.184066
0.414000,0.000029,-0.000685,-0.039,0,0.438214,0.010903,0.181905,3.141337,-0.014613,-3.100520,0.181905
0.415000,0.000030,-0.000678,-0.039,0,0.438117,0.010900,0.179738,3.141252,-0.019829,-3.100524,0.179738
0.416000,0.000030,-0.000670,-0.038,0,0.438007,0.010896,0.177566,3.141166,-0.025061,-3.100527,0.177566
0.417000,0.000030,-0.000662,-0.038,0,0.437886,0.010893,0.175387,3.141080,-0.030308,-3.100530,0.175387
0.418000,0.000031,-0.000654,-0.037,0,0.437753,0.010889,0.173203,3.140994,-0.035572,-3.100533,0.173203
0.419000,0.000031,-0.000646,-0.037,0,0.437608,0.010885,0.171012,3.140908,-0.040851,-3.100535,0.171012
0.420000,0.000031,-0.000637,-0.037,0,0.437451,0.010880,0.168816,3.140821,-0.046146,-3.100537,0.168816
0.421000,0.000032,-0.000629,-0.036,0,0.437282,0.010876,0.166615,3.140734,-0.051456,-3.100538,0.166615
0.422000,0.000032,-0.000621,-0.036,0,0.437101,0.010870,0.164407,3.140648,-0.056783,-3.100539,0.164407
0.423000,0.000032,-0.000612,-0.035,0,0.436908,0.010865,0.162195,3.140560,-0.062125,-3.100539,0.162195
0.424000,0.000033,-0.000603,-0.035,1,0.436702,0.010859,0.159976,3.140473,-0.067483,-3.100540,0.159976
0.425000,-0.002892,-0.000669,-0.038,0,0.436493,0.010868,0.157760,3.140372,-0.072829,-3.100465,0.157760
0.426000,-0.004848,-0.000734,-0.042,0,0.436268,0.010877,0.155546,3.140271,-0.078183,-3.100390,0.155546
0.427000,-0.005528,-0.000799,-0.046,1,0.436029,0.010885,0.153334,3.140170,-0.083536,-3.100316,0.153334
0.428000,-0.008231,-0.000886,-0.051,1,0.435788,0.010897,0.151131,3.140066,-0.088862,-3.100219,0.151131
0.429000,-0.010337,-0.000980,-0.056,1,0.435535,0.010911,0.148940,3.139960,-0.094169,-3.100114,0.148940
0.430000,-0.012385,-0.001073,-0.061,1,0.435275,0.010925,0.146763,3.139855,-0.099442,-3.100010,0.146763
0.431000,-0.014404,-0.001059,-0.061,1,0.435008,0.010938,0.144605,3.139762,-0.104675,-3.099969,0.144605
0.432000,-0.016396,-0.001047,-0.060,1,0.434734,0.010951,0.142467,3.139670,-0.109860,-3.099918,0.142467
0.433000,-0.018361,-0.001038,-0.059,1,0.434455,0.010964,0.140354,3.139581,-0.114989,-3.099864,0.140354
0.434000,-0.020297,-0.001026,-0.059,1,0.434171,0.010977,0.138268,3.139494,-0.120057,-3.099812,0.138268
0.435000,-0.022202,-0.001011,-0.058,1,0.433883,0.010989,0.136212,3.139409,-0.125055,-3.099763,0.136212
