time,phase,z,x,compression,leg_length,hip_angle,target_hip_angle,vx,vy,omega,contact
0.924,SPINUP,0.141313,0.442558,0.002334,0.097666,-0.273403,-0.261900,-0.000799,-0.439904,-4.225232,1
0.925,SPINUP,0.141311,0.442557,0.002334,0.097666,-0.273444,-0.261900,-0.000802,-0.439904,-4.215841,1
0.926,SPINUP,0.141310,0.442557,0.002334,0.097666,-0.273486,-0.261900,-0.000804,-0.439904,-4.206007,1
0.927,SPINUP,0.141308,0.442556,0.002334,0.097666,-0.273527,-0.261900,-0.000807,-0.439904,-4.195732,1
0.928,SPINUP,0.141307,0.442555,0.002334,0.097666,-0.273569,-0.261900,-0.000810,-0.439904,-4.185016,1
0.929,SPINUP,0.141305,0.442554,0.002333,0.097667,-0.273611,-0.261900,-0.000812,-0.439904,-4.173861,1
0.930,SPINUP,0.141303,0.442553,0.002333,0.097667,-0.273653,-0.261900,-0.000814,-0.439904,-4.162268,1
0.931,SPINUP,0.141302,0.442553,0.002333,0.097667,-0.273694,-0.261900,-0.000816,-0.439904,-4.150240,1
0.932,SPINUP,0.141300,0.442552,0.002333,0.097667,-0.273736,-0.261900,-0.000817,-0.439904,-4.137777,1
0.933,SPINUP,0.141298,0.442551,0.002333,0.097667,-0.273778,-0.261900,-0.000819,-0.439904,-4.124881,1
0.934,SPINUP,0.141297,0.442550,0.002332,0.097668,-0.273820,-0.261900,-0.000820,-0.439904,-4.111553,1
0.935,SPINUP,0.141295,0.442549,0.002332,0.097668,-0.273862,-0.261900,-0.000821,-0.439904,-4.097796,1
0.936,SPINUP,0.141294,0.442548,0.002332,0.097668,-0.273903,-0.261900,-0.000822,-0.439904,-4.083611,1
0.937,SPINUP,0.141292,0.442548,0.002332,0.097668,-0.273945,-0.261900,-0.000823,-0.439904,-4.068999,1
0.938,SPINUP,0.141291,0.442547,0.002331,0.097669,-0.273987,-0.261900,-0.000823,-0.439904,-4.053963,1
0.939,SPINUP,0.141289,0.442546,0.002331,0.097669,-0.274028,-0.261900,-0.000823,-0.439904,-4.038505,1
0.940,SPINUP,0.141288,0.442545,0.002331,0.097669,-0.274070,-0.261900,-0.000823,-0.439904,-4.022625,1
0.941,SPINUP,0.141286,0.442544,0.002330,0.097670,-0.274111,-0.261900,-0.000823,-0.439904,-4.006327,1
0.942,SPINUP,0.141285,0.442544,0.002330,0.097670,-0.274153,-0.261900,-0.000822,-0.439904,-3.989612,1
0.943,SPINUP,0.141283,0.442543,0.002330,0.097670,-0.274194,-0.261900,-0.000822,-0.439904,-3.972482,1
0.944,SPINUP,0.141282,0.442542,0.002330,0.097670,-0.274235,-0.261900,-0.000821,-0.439904,-3.954939,1
0.945,SPINUP,0.141280,0.442541,0.002329,0.097671,-0.274276,-0.261900,-0.000820,-0.439904,-3.936985,1
0.946,SPINUP,0.141279,0.442540,0.002329,0.097671,-0.274317,-0.261900,-0.000819,-0.439904,-3.918622,1
0.947,SPINUP,0.141277,0.442539,0.002329,0.097671,-0.274358,-0.261900,-0.000817,-0.439904,-3.899854,1
0.948,SPINUP,0.141276,0.442539,0.002328,0.097672,-0.274399,-0.261900,-0.000815,-0.439904,-3.880680,1
0.949,SPINUP,0.141274,0.442538,0.002328,0.097672,-0.274439,-0.261900,-0.000813,-0.439904,-3.861105,1
0.950,SPINUP,0.141273,0.442537,0.002328,0.097672,-0.274479,-0.261900,-0.000811,-0.439904,-3.841130,1
0.951,SPINUP,0.141272,0.442536,0.002327,0.097673,-0.274519,-0.261900,-0.000809,-0.439904,-3.820757,1
0.952,SPINUP,0.141270,0.442535,0.002327,0.097673,-0.274559,-0.261900,-0.000806,-0.439904,-3.799990,1
0.953,SPINUP,0.141269,0.442535,0.002327,0.097673,-0.274599,-0.261900,-0.000803,-0.439904,-3.778829,1
0.954,SPINUP,0.141267,0.442534,0.002326,0.097674,-0.274638,-0.261900,-0.000800,-0.439904,-3.757279,1
0.955,SPINUP,0.141266,0.442533,0.002326,0.097674,-0.274678,-0.261900,-0.000797,-0.439904,-3.735340,1
0.956,SPINUP,0.141265,0.442532,0.002326,0.097674,-0.274717,-0.261900,-0.000794,-0.439904,-3.713017,1
0.957,SPINUP,0.141263,0.442531,0.002325,0.097675,-0.274755,-0.261900,-0.000790,-0.439904,-3.690310,1
0.958,SPINUP,0.141262,0.442531,0.002325,0.097675,-0.274794,-0.261900,-0.000786,-0.439904,-3.667224,1
0.959,SPINUP,0.141261,0.442530,0.002325,0.097675,-0.274832,-0.261900,-0.000782,-0.439904,-3.643760,1
0.960,SPINUP,0.141260,0.442529,0.002324,0.097676,-0.274870,-0.261900,-0.000778,-0.439904,-3.619921,1
0.961,SPINUP,0.141258,0.442528,0.002324,0.097676,-0.274908,-0.261900,-0.000773,-0.439904,-3.595709,1
0.962,SPINUP,0.141257,0.442527,0.002324,0.097676,-0.274945,-0.261900,-0.000769,-0.439904,-3.571129,1
0.963,SPINUP,0.141256,0.442527,0.002323,0.097677,-0.274982,-0.261900,-0.000764,-0.439904,-3.546181,1
0.964,SPINUP,0.141255,0.442526,0.002323,0.097677,-0.275019,-0.261900,-0.000759,-0.439904,-3.520870,1
0.965,SPINUP,0.141254,0.442525,0.002323,0.097677,-0.275055,-0.261900,-0.000754,-0.439904,-3.495197,1
0.966,SPINUP,0.141252,0.442524,0.002322,0.097678,-0.275092,-0.261900,-0.000748,-0.439904,-3.469166,1
0.967,SPINUP,0.141251,0.442524,0.002322,0.097678,-0.275127,-0.261900,-0.000743,-0.439904,-3.442780,1
0.968,SPINUP,0.141250,0.442523,0.002322,0.097678,-0.275163,-0.261900,-0.000737,-0.439904,-3.416041,1
0.969,SPINUP,0.141249,0.442522,0.002321,0.097679,-0.275198,-0.261900,-0.000731,-0.439904,-3.388952,1
0.970,SPINUP,0.141248,0.442522,0.002321,0.097679,-0.275233,-0.261900,-0.000725,-0.439904,-3.361517,1
0.971,SPINUP,0.141247,0.442521,0.002320,0.097680,-0.275267,-0.261900,-0.000718,-0.439904,-3.333739,1
0.972,SPINUP,0.141246,0.442520,0.002320,0.097680,-0.275301,-0.261900,-0.000712,-0.439904,-3.305620,1
0.973,SPINUP,0.141245,0.442519,0.002320,0.097680,-0.275335,-0.261900,-0.000705,-0.439904,-3.277163,1
0.974,SPINUP,0.141244,0.442519,0.002319,0.097681,-0.275368,-0.261900,-0.000698,-0.439904,-3.248372,1
0.975,SPINUP,0.141243,0.442518,0.002319,0.097681,-0.275401,-0.261900,-0.000691,-0.439904,-3.219250,1
0.976,SPINUP,0.141242,0.442517,0.002319,0.097681,-0.275433,-0.261900,-0.000684,-0.439904,-3.189799,1
0.977,SPINUP,0.141241,0.442517,0.002318,0.097682,-0.275465,-0.261900,-0.000677,-0.439904,-3.160024,1
0.978,SPINUP,0.141240,0.442516,0.002318,0.097682,-0.275497,-0.261900,-0.000670,-0.439904,-3.129927,1
0.979,SPINUP,0.141239,0.442515,0.002318,0.097682,-0.275528,-0.261900,-0.000662,-0.439904,-3.099512,1
0.980,SPINUP,0.141238,0.442515,0.002317,0.097683,-0.275559,-0.261900,-0.000654,-0.439904,-3.068781,1
0.981,SPINUP,0.141237,0.442514,0.002317,0.097683,-0.275589,-0.261900,-0.000647,-0.439904,-3.037739,1
0.982,SPINUP,0.141236,0.442513,0.002317,0.097683,-0.275619,-0.261900,-0.000639,-0.439904,-3.006388,1
0.983,SPINUP,0.141235,0.442513,0.002316,0.097684,-0.275648,-0.261900,-0.000631,-0.439904,-2.974731,1
0.984,SPINUP,0.141234,0.442512,0.002316,0.097684,-0.275677,-0.261900,-0.000622,-0.439904,-2.942773,1
0.985,SPINUP,0.141234,0.442511,0.002315,0.097685,-0.275706,-0.261900,-0.000614,-0.439904,-2.910517,1
0.986,SPINUP,0.141233,0.442511,0.002315,0.097685,-0.275734,-0.261900,-0.000606,-0.439904,-2.877965,1
0.987,SPINUP,0.141232,0.442510,0.002315,0.097685,-0.275762,-0.261900,-0.000597,-0.439904,-2.845121,1
0.988,SPINUP,0.141231,0.442510,0.002314,0.097686,-0.275789,-0.261900,-0.000588,-0.439904,-2.811990,1
0.989,SPINUP,0.141230,0.442509,0.002314,0.097686,-0.275815,-0.261900,-0.000580,-0.439904,-2.778574,1
0.990,SPINUP,0.141230,0.442509,0.002314,0.097686,-0.275842,-0.261900,-0.000571,-0.439904,-2.744876,1
0.991,SPINUP,0.141229,0.442508,0.002313,0.097687,-0.275867,-0.261900,-0.000562,-0.439904,-2.710901,1
0.992,SPINUP,0.141228,0.442507,0.002313,0.097687,-0.275893,-0.261900,-0.000553,-0.439904,-2.676652,1
0.993,SPINUP,0.141228,0.442507,0.002313,0.097687,-0.275917,-0.261900,-0.000544,-0.439904,-2.642133,1
0.994,SPINUP,0.141227,0.442506,0.002312,0.097688,-0.275942,-0.261900,-0.000535,-0.439904,-2.607346,1
0.995,SPINUP,0.141226,0.442506,0.002312,0.097688,-0.275965,-0.261900,-0.000525,-0.439904,-2.572297,1
0.996,SPINUP,0.141226,0.442505,0.002312,0.097688,-0.275989,-0.261900,-0.000516,-0.439904,-2.536988,1
0.997,SPINUP,0.141225,0.442505,0.002311,0.097689,-0.276011,-0.261900,-0.000507,-0.439904,-2.501422,1
0.998,SPINUP,0.141224,0.442504,0.002311,0.097689,-0.276034,-0.261900,-0.000497,-0.439904,-2.465605,1
0.999,SPINUP,0.141224,0.442504,0.002311,0.097689,-0.276056,-0.261900,-0.000488,-0.439904,-2.429539,1
1.000,SPINUP,0.141223,0.442503,0.002311,0.097689,-0.276077,-0.261900,-0.000478,-0.439904,-2.393228,1
1.001,SPINUP,0.141223,0.442503,0.002310,0.097690,-0.276098,-0.261900,-0.000469,-0.439904,-2.356676,1
1.002,SPINUP,0.141222,0.442502,0.002310,0.097690,-0.276118,-0.261900,-0.000459,-0.439904,-2.319887,1
1.003,SPINUP,0.141222,0.442502,0.002310,0.097690,-0.276138,-0.261900,-0.000449,-0.439904,-2.282864,1
1.004,SPINUP,0.141221,0.442502,0.002309,0.097691,-0.276157,-0.261900,-0.000440,-0.439904,-2.245612,1
1.005,SPINUP,0.141221,0.442501,0.002309,0.097691,-0.276176,-0.261900,-0.000430,-0.439904,-2.208133,1
1.006,SPINUP,0.141220,0.442501,0.002309,0.097691,-0.276194,-0.261900,-0.000420,-0.439904,-2.170433,1
1.007,SPINUP,0.141220,0.442500,0.002309,0.097691,-0.276212,-0.261900,-0.000411,-0.439904,-2.132514,1
1.008,SPINUP,0.141219,0.442500,0.002308,0.097692,-0.276229,-0.261900,-0.000401,-0.439904,-2.094381,1
1.009,SPINUP,0.141219,0.442499,0.002308,0.097692,-0.276246,-0.261900,-0.000391,-0.439904,-2.056037,1
1.010,SPINUP,0.141219,0.442499,0.002308,0.097692,-0.276262,-0.261900,-0.000381,-0.439904,-2.017487,1
1.011,SPINUP,0.141218,0.442499,0.002307,0.097693,-0.276278,-0.261900,-0.000372,-0.439904,-1.978734,1
1.012,SPINUP,0.141218,0.442498,0.002307,0.097693,-0.276294,-0.261900,-0.000362,-0.439904,-1.939782,1
1.013,SPINUP,0.141218,0.442498,0.002307,0.097693,-0.276308,-0.261900,-0.000352,-0.439904,-1.900635,1
1.014,SPINUP,0.141217,0.442498,0.002307,0.097693,-0.276323,-0.261900,-0.000343,-0.439904,-1.861298,1
1.015,SPINUP,0.141217,0.442497,0.002307,0.097693,-0.276337,-0.261900,-0.000333,-0.439904,-1.821773,1
1.016,SPINUP,0.141217,0.442497,0.002306,0.097694,-0.276350,-0.261900,-0.000323,-0.439904,-1.782066,1
1.017,SPINUP,0.141216,0.442497,0.002306,0.097694,-0.276363,-0.261900,-0.000314,-0.439904,-1.742180,1
1.018,SPINUP,0.141216,0.442496,0.002306,0.097694,-0.276375,-0.261900,-0.000304,-0.439904,-1.702119,1
1.019,SPINUP,0.141216,0.442496,0.002306,0.097694,-0.276387,-0.261900,-0.000295,-0.439904,-1.661887,1
1.020,SPINUP,0.141216,0.442496,0.002305,0.097695,-0.276399,-0.261900,-0.000285,-0.439904,-1.621488,1
1.021,SPINUP,0.141215,0.442496,0.002305,0.097695,-0.276410,-0.261900,-0.000276,-0.439904,-1.580926,1
1.022,SPINUP,0.141215,0.442495,0.002305,0.097695,-0.276420,-0.261900,-0.000266,-0.439904,-1.540205,1
1.023,SPINUP,0.141215,0.442495,0.002305,0.097695,-0.276431,-0.261900,-0.000257,-0.439904,-1.499330,1
1.024,SPINUP,0.141215,0.442495,0.002305,0.097695,-0.276440,-0.261900,-0.000248,-0.439904,-1.458304,1
1.025,SPINUP,0.141215,0.442495,0.002304,0.097696,-0.276449,-0.261900,-0.000239,-0.439904,-1.417132,1
1.026,SPINUP,0.141215,0.442494,0.002304,0.097696,-0.276458,-0.261900,-0.000229,-0.439904,-1.375817,1
1.027,SPINUP,0.141214,0.442494,0.002304,0.097696,-0.276467,-0.261900,-0.000220,-0.439904,-1.334364,1
1.028,SPINUP,0.141214,0.442494,0.002304,0.097696,-0.276475,-0.261900,-0.000211,-0.439904,-1.292777,1
1.029,SPINUP,0.141214,0.442494,0.002304,0.097696,-0.276482,-0.261900,-0.000203,-0.439904,-1.251060,1
1.030,SPINUP,0.141214,0.442493,0.002304,0.097696,-0.276489,-0.261900,-0.000194,-0.439904,-1.209217,1
1.031,SPINUP,0.141214,0.442493,0.002304,0.097696,-0.276496,-0.261900,-0.000185,-0.439904,-1.167252,1
1.032,SPINUP,0.141214,0.442493,0.002303,0.097697,-0.276502,-0.261900,-0.000176,-0.439904,-1.125169,1
1.033,SPINUP,0.141214,0.442493,0.002303,0.097697,-0.276508,-0.261900,-0.000168,-0.439904,-1.082973,1
1.034,SPINUP,0.141214,0.442493,0.002303,0.097697,-0.276513,-0.261900,-0.000159,-0.439904,-1.040668,1
1.035,SPINUP,0.141214,0.442493,0.002303,0.097697,-0.276518,-0.261900,-0.000151,-0.439904,-0.998257,1
1.036,SPINUP,0.141214,0.442492,0.002303,0.097697,-0.276523,-0.261900,-0.000143,-0.439904,-0.955746,1
1.037,SPINUP,0.141214,0.442492,0.002303,0.097697,-0.276527,-0.261900,-0.000135,-0.439904,-0.913138,1
1.038,SPINUP,0.141214,0.442492,0.002303,0.097697,-0.276531,-0.261900,-0.000127,-0.439904,-0.870438,1
1.039,SPINUP,0.141214,0.442492,0.002303,0.097697,-0.276535,-0.261900,-0.000119,-0.439904,-0.827649,1
1.040,SPINUP,0.141214,0.442492,0.002303,0.097697,-0.276538,-0.261900,-0.000111,-0.439904,-0.784776,1
1.041,SPINUP,0.141213,0.442492,0.002302,0.097698,-0.276541,-0.261900,-0.000103,-0.439904,-0.741823,1
1.042,SPINUP,0.141214,0.442492,0.002302,0.097698,-0.276543,-0.261900,-0.000096,-0.439904,-0.698795,1
1.043,SPINUP,0.141214,0.442492,0.002302,0.097698,-0.276545,-0.261900,-0.000088,-0.439904,-0.655695,1
1.044,SPINUP,0.141214,0.442492,0.002302,0.097698,-0.276547,-0.261900,-0.000081,-0.439904,-0.612528,1
1.045,SPINUP,0.141214,0.442492,0.002302,0.097698,-0.276549,-0.261900,-0.000073,-0.439904,-0.569298,1
1.046,SPINUP,0.141214,0.442491,0.002302,0.097698,-0.276550,-0.261900,-0.000066,-0.439904,-0.526010,1
1.047,SPINUP,0.141214,0.442491,0.002302,0.097698,-0.276551,-0.261900,-0.000059,-0.439904,-0.482667,1
1.048,SPINUP,0.141214,0.442491,0.002302,0.097698,-0.276551,-0.261900,-0.000053,-0.439904,-0.439274,1
1.049,SPINUP,0.141214,0.442491,0.002302,0.097698,-0.276552,-0.261900,-0.000046,-0.439904,-0.395835,1
1.050,SPINUP,0.141214,0.442491,0.002302,0.097698,-0.276552,-0.261900,-0.000039,-0.439904,-0.352354,1
1.051,SPINUP,0.141214,0.442491,0.002302,0.097698,-0.276551,-0.261900,-0.000033,-0.439904,-0.308837,1
1.052,SPINUP,0.141214,0.442491,0.002302,0.097698,-0.276551,-0.261900,-0.000026,-0.439904,-0.265286,1
1.053,SPINUP,0.141214,0.442491,0.002302,0.097698,-0.276550,-0.261900,-0.000020,-0.439904,-0.221706,1
1.054,SPINUP,0.141214,0.442491,0.002302,0.097698,-0.276549,-0.261900,-0.000014,-0.439904,-0.178102,1
1.055,SPINUP,0.141214,0.442491,0.002302,0.097698,-0.276548,-0.261900,-0.000008,-0.439904,-0.134477,1
1.056,SPINUP,0.141214,0.442491,0.002302,0.097698,-0.276546,-0.261900,-0.000002,-0.439904,-0.090837,1
1.057,SPINUP,0.141214,0.442491,0.002302,0.097698,-0.276544,-0.261900,0.000003,-0.439904,-0.047185,1
1.058,SPINUP,0.141214,0.442491,0.002302,0.097698,-0.276543,-0.261900,0.000009,-0.439904,-0.003526,1
1.059,SPINUP,0.141214,0.442491,0.002302,0.097698,-0.276540,-0.261900,0.000014,-0.439904,0.040137,1
1.060,SPINUP,0.141214,0.442491,0.002302,0.097698,-0.276538,-0.261900,0.000020,-0.439904,0.083798,1
1.061,SPINUP,0.141214,0.442491,0.002302,0.097698,-0.276535,-0.261900,0.000025,-0.439904,0.127453,1
1.062,SPINUP,0.141215,0.442491,0.002302,0.097698,-0.276533,-0.261900,0.000030,-0.439904,0.171099,1
1.063,SPINUP,0.141215,0.442491,0.002302,0.097698,-0.276530,-0.261900,0.000035,-0.439904,0.214730,1
1.064,SPINUP,0.141215,0.442491,0.002302,0.097698,-0.276527,-0.261900,0.000039,-0.439904,0.258343,1
1.065,SPINUP,0.141215,0.442491,0.002303,0.097697,-0.276523,-0.261900,0.000044,-0.439904,0.301933,1
1.066,SPINUP,0.141215,0.442491,0.002303,0.097697,-0.276520,-0.261900,0.000048,-0.439904,0.345497,1
1.067,SPINUP,0.141215,0.442492,0.002303,0.097697,-0.276516,-0.261900,0.000053,-0.439904,0.389028,1
1.068,SPINUP,0.141215,0.442492,0.002303,0.097697,-0.276512,-0.261900,0.000057,-0.439904,0.432524,1
1.069,SPINUP,0.141215,0.442492,0.002303,0.097697,-0.276509,-0.261900,0.000061,-0.439904,0.475980,1
1.070,SPINUP,0.141215,0.442492,0.002303,0.097697,-0.276505,-0.261900,0.000065,-0.439904,0.519392,1
1.071,SPINUP,0.141215,0.442492,0.002303,0.097697,-0.276500,-0.261900,0.000069,-0.439904,0.562755,1
1.072,SPINUP,0.141215,0.442492,0.002303,0.097697,-0.276496,-0.261900,0.000072,-0.439904,0.606065,1
1.073,SPINUP,0.141215,0.442492,0.002303,0.097697,-0.276492,-0.261900,0.000076,-0.439904,0.649317,1
1.074,SPINUP,0.141215,0.442492,0.002304,0.097696,-0.276487,-0.261900,0.000079,-0.439904,0.692508,1
1.075,SPINUP,0.141215,0.442492,0.002304,0.097696,-0.276483,-0.261900,0.000083,-0.439904,0.735634,1
1.076,SPINUP,0.141215,0.442492,0.002304,0.097696,-0.276478,-0.261900,0.000086,-0.439904,0.778689,1
1.077,SPINUP,0.141215,0.442492,0.002304,0.097696,-0.276474,-0.261900,0.000089,-0.439904,0.821669,1
1.078,SPINUP,0.141215,0.442492,0.002304,0.097696,-0.276469,-0.261900,0.000092,-0.439904,0.864571,1
1.079,SPINUP,0.141215,0.442492,0.002304,0.097696,-0.276464,-0.261900,0.000095,-0.439904,0.907389,1
1.080,SPINUP,0.141215,0.442493,0.002305,0.097695,-0.276459,-0.261900,0.000097,-0.439904,0.950121,1
1.081,SPINUP,0.141215,0.442493,0.002305,0.097695,-0.276454,-0.261900,0.000100,-0.439904,0.992760,1
1.082,SPINUP,0.141215,0.442493,0.002305,0.097695,-0.276449,-0.261900,0.000103,-0.439904,1.035303,1
1.083,SPINUP,0.141215,0.442493,0.002305,0.097695,-0.276444,-0.261900,0.000105,-0.439904,1.077746,1
1.084,SPINUP,0.141215,0.442493,0.002305,0.097695,-0.276439,-0.261900,0.000107,-0.439904,1.120085,1
1.085,SPINUP,0.141215,0.442493,0.002306,0.097694,-0.276434,-0.261900,0.000109,-0.439904,1.162314,1
1.086,SPINUP,0.141215,0.442493,0.002306,0.097694,-0.276429,-0.261900,0.000111,-0.439904,1.204430,1
1.087,SPINUP,0.141215,0.442493,0.002306,0.097694,-0.276424,-0.261900,0.000113,-0.439904,1.246429,1
1.088,SPINUP,0.141215,0.442493,0.002306,0.097694,-0.276418,-0.261900,0.000115,-0.439904,1.288306,1
1.089,SPINUP,0.141215,0.442494,0.002307,0.097693,-0.276413,-0.261900,0.000117,-0.439904,1.330057,1
1.090,SPINUP,0.141215,0.442494,0.002307,0.097693,-0.276408,-0.261900,0.000119,-0.439904,1.371677,1
1.091,SPINUP,0.141215,0.442494,0.002307,0.097693,-0.276403,-0.261900,0.000120,-0.439904,1.413163,1
1.092,SPINUP,0.141215,0.442494,0.002307,0.097693,-0.276398,-0.261900,0.000122,-0.439904,1.454510,1
1.093,SPINUP,0.141215,0.442494,0.002308,0.097692,-0.276392,-0.261900,0.000123,-0.439904,1.495714,1
1.094,SPINUP,0.141215,0.442494,0.002308,0.097692,-0.276387,-0.261900,0.000125,-0.439904,1.536771,1
1.095,SPINUP,0.141215,0.442494,0.002308,0.097692,-0.276382,-0.261900,0.000126,-0.439904,1.577676,1
1.096,SPINUP,0.141215,0.442494,0.002309,0.097691,-0.276377,-0.261900,0.000127,-0.439904,1.618425,1
1.097,SPINUP,0.141214,0.442495,0.002309,0.097691,-0.276372,-0.261900,0.000128,-0.439904,1.659014,1
1.098,SPINUP,0.141214,0.442495,0.002309,0.097691,-0.276367,-0.261900,0.000129,-0.439904,1.699438,1
1.099,SPINUP,0.141214,0.442495,0.002310,0.097690,-0.276362,-0.261900,0.000130,-0.439904,1.739694,1
1.100,SPINUP,0.141214,0.442495,0.002310,0.097690,-0.276357,-0.261900,0.000131,-0.439904,1.779778,1
1.101,SPINUP,0.141214,0.442495,0.002310,0.097690,-0.276352,-0.261900,0.000132,-0.439904,1.819684,1
1.102,SPINUP,0.141214,0.442495,0.002311,0.097689,-0.276347,-0.261900,0.000133,-0.439904,1.859409,1
1.103,SPINUP,0.141213,0.442495,0.002311,0.097689,-0.276342,-0.261900,0.000134,-0.439904,1.898949,1
1.104,SPINUP,0.141213,0.442495,0.002311,0.097689,-0.276337,-0.261900,0.000135,-0.439904,1.938299,1
1.105,SPINUP,0.141213,0.442496,0.002312,0.097688,-0.276332,-0.261900,0.000135,-0.439904,1.977455,1
1.106,SPINUP,0.141213,0.442496,0.002312,0.097688,-0.276327,-0.261900,0.000136,-0.439904,2.016413,1
1.107,SPINUP,0.141213,0.442496,0.002312,0.097688,-0.276322,-0.261900,0.000136,-0.439904,2.055170,1
1.108,SPINUP,0.141212,0.442496,0.002313,0.097687,-0.276318,-0.261900,0.000137,-0.439904,2.093720,1
1.109,SPINUP,0.141212,0.442496,0.002313,0.097687,-0.276313,-0.261900,0.000138,-0.439904,2.132059,1
1.110,SPINUP,0.141212,0.442496,0.002314,0.097686,-0.276308,-0.261900,0.000138,-0.439904,2.170185,1
1.111,SPINUP,0.141212,0.442496,0.002314,0.097686,-0.276304,-0.261900,0.000139,-0.439904,2.208091,1
1.112,SPINUP,0.141211,0.442497,0.002315,0.097685,-0.276299,-0.261900,0.000139,-0.439904,2.245775,1
1.113,SPINUP,0.141211,0.442497,0.002315,0.097685,-0.276294,-0.261900,0.000139,-0.439904,2.283232,1
1.114,SPINUP,0.141211,0.442497,0.002315,0.097685,-0.276290,-0.261900,0.000140,-0.439904,2.320459,1
1.115,SPINUP,0.141210,0.442497,0.002316,0.097684,-0.276286,-0.261900,0.000140,-0.439904,2.357450,1
1.116,SPINUP,0.141210,0.442497,0.002316,0.097684,-0.276281,-0.261900,0.000141,-0.439904,2.394202,1
1.117,SPINUP,0.141210,0.442497,0.002317,0.097683,-0.276277,-0.261900,0.000141,-0.439904,2.430712,1
1.118,SPINUP,0.141210,0.442497,0.002317,0.097683,-0.276272,-0.261900,0.000141,-0.439904,2.466974,1
1.119,SPINUP,0.141209,0.442498,0.002318,0.097682,-0.276268,-0.261900,0.000142,-0.439904,2.502985,1
1.120,SPINUP,0.141209,0.442498,0.002318,0.097682,-0.276264,-0.261900,0.000142,-0.439904,2.538742,1
1.121,SPINUP,0.141208,0.442498,0.002319,0.097681,-0.276260,-0.261900,0.000143,-0.439904,2.574239,1
1.122,SPINUP,0.141208,0.442498,0.002319,0.097681,-0.276256,-0.261900,0.000143,-0.439904,2.609474,1
1.123,SPINUP,0.141208,0.442498,0.002320,0.097680,-0.276251,-0.261900,0.000143,-0.439904,2.644441,1
1.124,SPINUP,0.141207,0.442498,0.002320,0.097680,-0.276247,-0.261900,0.000144,-0.439904,2.679138,1
1.125,SPINUP,0.141207,0.442498,0.002321,0.097679,-0.276243,-0.261900,0.000144,-0.439904,2.713560,1
1.126,SPINUP,0.141207,0.442499,0.002321,0.097679,-0.276239,-0.261900,0.000145,-0.439904,2.747704,1
1.127,SPINUP,0.141206,0.442499,0.002322,0.097678,-0.276235,-0.261900,0.000145,-0.439904,2.781565,1
1.128,SPINUP,0.141206,0.442499,0.002322,0.097678,-0.276231,-0.261900,0.000146,-0.439904,2.815140,1
1.129,SPINUP,0.141205,0.442499,0.002323,0.097677,-0.276227,-0.261900,0.000146,-0.439904,2.848425,1
1.130,SPINUP,0.141205,0.442499,0.002323,0.097677,-0.276223,-0.261900,0.000147,-0.439904,2.881416,1
1.131,SPINUP,0.141205,0.442499,0.002324,0.097676,-0.276219,-0.261900,0.000148,-0.439904,2.914110,1
1.132,SPINUP,0.141204,0.442499,0.002324,0.097676,-0.276215,-0.261900,0.000148,-0.439904,2.946502,1
1.133,SPINUP,0.141204,0.442500,0.002325,0.097675,-0.276211,-0.261900,0.000149,-0.439904,2.978589,1
1.134,SPINUP,0.141203,0.442500,0.002325,0.097675,-0.276207,-0.261900,0.000150,-0.439904,3.010368,1
1.135,SPINUP,0.141203,0.442500,0.002326,0.097674,-0.276203,-0.261900,0.000151,-0.439904,3.041834,1
1.136,SPINUP,0.141202,0.442500,0.002326,0.097674,-0.276198,-0.261900,0.000152,-0.439904,3.072983,1
1.137,SPINUP,0.141202,0.442500,0.002327,0.097673,-0.276194,-0.261900,0.000153,-0.439904,3.103814,1
1.138,SPINUP,0.141201,0.442500,0.002328,0.097672,-0.276190,-0.261900,0.000154,-0.439904,3.134321,1
1.139,SPINUP,0.141201,0.442500,0.002328,0.097672,-0.276186,-0.261900,0.000155,-0.439904,3.164501,1
1.140,SPINUP,0.141200,0.442501,0.002329,0.097671,-0.276182,-0.261900,0.000156,-0.439904,3.194350,1
1.141,SPINUP,0.141200,0.442501,0.002329,0.097671,-0.276177,-0.261900,0.000157,-0.439904,3.223866,1
